Frame,Sub Frame,GM,SL
985,4,-0.0226974,-0.147285
985,5,-0.0317001,-0.100517
985,6,-0.033493,-0.012207
985,7,-0.0162506,0.0296783
985,8,0.00736237,0.0621033
985,9,0.0264359,0.14122
986,0,0.0381851,0.18589
986,1,0.0529099,0.127869
986,2,0.0749969,0.00801086
986,3,0.0901794,-0.0757599
986,4,0.0843048,-0.0783157
986,5,0.0496292,-0.0234222
986,6,-0.00255585,0.0251007
986,7,-0.0272369,0.0182724
986,8,-0.018959,0.00179291
986,9,-0.00919342,0.0244141
987,0,-0.00656128,0.0382996
987,1,-0.00701904,-0.00144958
987,2,-0.0111771,-0.0475311
987,3,-0.0230789,-0.0701904
987,4,-0.0317001,-0.0617218
987,5,-0.0287628,-0.0225449
987,6,-0.0247574,0.012207
987,7,-0.0295258,0.0269318
987,8,-0.0322342,0.0377274
987,9,-0.0254059,0.0606918
988,0,-0.0168228,0.0853348
988,1,-0.0146484,0.0751495
988,2,-0.0150681,0.0439453
988,3,-0.0105667,0.0050354
988,4,-0.00598907,-0.0283432
988,5,-0.00225067,-0.0246429
988,6,-0.00324249,0.00854492
988,7,-0.00747681,0.018158
988,8,-0.014534,-0.0286484
988,9,-0.0257874,-0.119858
989,0,-0.039711,-0.201454
989,1,-0.0433731,-0.202065
989,2,-0.0328064,-0.110817
989,3,-0.0175095,-0.0325775
989,4,-0.0107193,0.00228882
989,5,-0.0105286,0.0585556
989,6,-0.00587463,0.0801468
989,7,0.00995636,0.0326538
989,8,0.0383377,-0.0379944
989,9,0.0717926,-0.0795364
990,0,0.0858688,-0.0691605
990,1,0.080452,-0.030632
990,2,0.0669098,-0.00595093
990,3,0.050621,0.00831604
990,4,0.029068,0.00709534
990,5,0.00537872,-0.0200653
990,6,-0.0111389,-0.0458145
990,7,-0.014534,-0.0417328
990,8,-0.0177765,0.00408173
990,9,-0.0251389,0.0320435
991,0,-0.0288391,0.0150299
991,1,-0.0163269,0.00576019
991,2,0.0138092,0.0268555
991,3,0.0365448,0.0625229
991,4,0.0418091,0.0983047
991,5,0.038681,0.110855
991,6,0.0304413,0.0864029
991,7,0.0138855,0.0635147
991,8,-0.00415802,0.0529861
991,9,-0.0230789,0.0294876
992,0,-0.0450516,0.00797272
992,1,-0.0596237,0.00453949
992,2,-0.0506592,-0.00770569
992,3,-0.0311661,-0.0296021
992,4,-0.0151825,-0.0102997
992,5,-7.62939e-05,0.0434494
992,6,0.0212479,0.0580215
992,7,0.0488281,0.0239944
992,8,0.0507736,0.0120544
992,9,0.023613,0.0270844
993,0,-0.00293732,0.0426865
993,1,-0.0136948,0.0330353
993,2,-0.0189972,0.000762939
993,3,-0.0214386,-0.0311661
993,4,-0.0155258,-0.0518036
993,5,-0.00831604,-0.0756836
993,6,-0.0075531,-0.0859451
993,7,-0.0056076,-0.0597763
993,8,-0.00312805,-0.024147
993,9,-0.00148773,0.00324249
994,0,-0.00358582,0.0316238
994,1,-0.00526428,0.0506592
994,2,-0.00385284,0.0413513
994,3,0.00232697,0.00808716
994,4,0.0050354,-0.0182343
994,5,0.00228882,-0.0138092
994,6,-0.00514984,0.015564
994,7,-0.00343323,0.040741
994,8,0.0113297,0.03582
994,9,0.0246811,0.00385284
995,0,0.0272369,-0.0222397
995,1,0.0190353,-0.0212097
995,2,-0.00125885,-0.0152588
995,3,-0.0202179,-0.0144196
995,4,-0.0289917,-0.0427246
995,5,-0.0308609,-0.0880051
995,6,-0.0263214,-0.0857162
995,7,-0.0182343,-0.0424194
995,8,-0.00583649,-0.000419617
995,9,0.0182343,0.0181198
996,0,0.0327301,0.0236511
996,1,0.0302505,0.0171661
996,2,0.0184631,-0.00411987
996,3,0.0123596,-0.0230789
996,4,0.00434875,-0.0275421
996,5,0.00213623,-0.0280762
996,6,0.00461578,-0.0352478
996,7,0.00217438,-0.028038
996,8,-0.00888824,0.0147247
996,9,-0.0188446,0.0740814
997,0,-0.0191879,0.105057
997,1,-0.0123978,0.0737
997,2,-0.00526428,-0.0159073
997,3,0.000953674,-0.0967026
997,4,0.0094986,-0.109901
997,5,0.0185776,-0.0518799
997,6,0.0141144,0.0152969
997,7,-0.00171661,0.0225449
997,8,-0.0165176,-0.0135422
997,9,-0.0288391,-0.0333405
998,0,-0.0376511,-0.0207138
998,1,-0.0351334,0.0082016
998,2,-0.0275421,0.031395
998,3,-0.025444,0.0391388
998,4,-0.0232315,0.0236893
998,5,-0.00736237,0.00701904
998,6,0.0177765,0.015564
998,7,0.0411224,0.0163651
998,8,0.0530243,-0.0312042
998,9,0.0566101,-0.105858
999,0,0.0629044,-0.0799179
999,1,0.0679016,0.0618744
999,2,0.0582504,0.116158
999,3,0.0363159,0.0691605
999,4,0.0130844,0.0342941
999,5,-0.0038147,0.0296402
999,6,-0.00873566,0.0269318
999,7,-0.0147629,0.0200653
999,8,-0.0246048,0.0121307
999,9,-0.0256348,0.00522614
1000,0,-0.0144958,-0.0108719
1000,1,-0.00541687,-0.0371933
1000,2,-0.0100708,-0.0599289
1000,3,-0.0175858,-0.0524902
1000,4,-0.0191498,-0.0175858
1000,5,-0.0218201,0.00156403
1000,6,-0.0279617,-0.000953674
1000,7,-0.0297546,0.000572205
1000,8,-0.018692,0.0168991
1000,9,-0.000610352,0.0304031
1001,0,0.00843048,0.0346756
1001,1,0.00434875,0.0340271
1001,2,-0.000495911,0.0342941
1001,3,0.00038147,0.026741
1001,4,-0.00110626,0.0125504
1001,5,-0.00522614,0.00480652
1001,6,-0.0185394,0.0109482
1001,7,-0.0364304,0.0281525
1001,8,-0.0403595,0.0450134
1001,9,-0.0229263,0.0514603
1002,0,-0.00858307,0.051918
1002,1,-0.00576019,0.0471497
1002,2,0.000457764,0.0284576
1002,3,0.0127029,0.00911713
1002,4,0.025177,0.0044632
1002,5,0.0260162,0.0131989
1002,6,0.0200272,0.0273514
1002,7,0.0124359,0.0402832
1002,8,-0.00148773,0.0318146
1002,9,-0.02285,-0.0184631
1003,0,-0.0357437,-0.0886154
1003,1,-0.0275803,-0.122566
1003,2,-0.00148773,-0.101814
1003,3,0.0376129,-0.0422287
1003,4,0.0675201,-0.0105286
1003,5,0.0639343,-0.0163651
1003,6,0.0364685,-0.0372314
1003,7,0.00793457,-0.0669098
1003,8,-0.00469208,-0.0706863
1003,9,-0.000419617,-0.0450897
1004,0,0.00110626,-0.021553
1004,1,-0.000991821,-0.0019455
1004,2,0.001297,0.023613
1004,3,-0.0019455,0.0345612
1004,4,-0.0150299,0.00701904
1004,5,-0.0183868,-0.0255585
1004,6,-0.00991821,-0.00659943
1004,7,0.00328064,0.0323868
1004,8,0.00892639,0.0373459
1004,9,0.00301361,0.0361252
1005,0,-0.00450134,0.0400162
1005,1,-0.00583649,0.0307083
1005,2,-0.0025177,0.011673
1005,3,0.00324249,0.00236511
1005,4,0.00274658,0.00854492
1005,5,0.000228882,0.0117111
1005,6,-0.00225067,0.0069046
1005,7,-0.00984192,0.0204849
1005,8,-0.0178528,0.0422668
1005,9,-0.0190735,0.0505447
1006,0,-0.0222397,0.0268173
1006,1,-0.024147,-0.0544357
1006,2,-0.011673,-0.137329
1006,3,0.00221252,-0.134239
1006,4,-0.000762939,-0.0463104
1006,5,-0.0159454,0.0552368
1006,6,-0.0173569,0.0967407
1006,7,-0.00480652,0.0809097
1006,8,0.0146866,0.0464249
1006,9,0.037384,0.0063324
1007,0,0.0574875,-0.0205994
1007,1,0.0653458,-0.0269318
1007,2,0.0587463,-0.0339127
1007,3,0.0464249,-0.058403
1007,4,0.0334167,-0.0738144
1007,5,0.0157928,-0.0496292
1007,6,-0.00488281,-0.00972748
1007,7,-0.0145721,0.0197983
1007,8,-0.0127792,0.0426483
1007,9,-0.0110245,0.0509262
1008,0,-0.0167847,0.057869
1008,1,-0.0233459,0.0646973
1008,2,-0.0199509,0.0483704
1008,3,-0.0200272,-0.00514984
1008,4,-0.0235748,-0.0683594
1008,5,-0.0196838,-0.0849915
1008,6,-0.00247955,-0.0501633
1008,7,0.00961304,-0.00614166
1008,8,0.00301361,0.0348282
1008,9,-0.0178909,0.0680923
1009,0,-0.0311661,0.0574875
1009,1,-0.0296021,0.013237
1009,2,-0.022316,-0.0226974
1009,3,-0.0123215,-0.0427246
1009,4,-0.00938416,-0.0548935
1009,5,-0.0102615,-0.0315475
1009,6,-0.0044632,0.0143051
1009,7,0.00946045,0.0347137
1009,8,0.0191879,0.0240326
1009,9,0.0224304,0.00705719
1010,0,0.0148392,-0.0062561
1010,1,0.00881195,-0.0164413
1010,2,0.0069046,-0.0214767
1010,3,0.000801086,-0.0209808
1010,4,-0.00980377,-0.0056076
1010,5,-0.0114822,0.0143433
1010,6,-0.00183105,0.0241852
1010,7,0.0088501,0.0224686
1010,8,0.0137711,0.0056839
1010,9,0.0107956,-0.0210953
1011,0,0.00507355,-0.0375366
1011,1,0.0030899,-0.0225449
1011,2,0.00240326,0.00801086
1011,3,0.000419617,0.0211334
1011,4,-0.00431061,0.0350189
1011,5,-0.00770569,0.0706863
1011,6,-0.00728607,0.0869751
1011,7,-0.00797272,0.0469589
1011,8,-0.0075531,-0.0185013
1011,9,-0.00213623,-0.0547409
1012,0,-0.000801086,-0.0375748
1012,1,-0.00339508,0.00164032
1012,2,-0.00312805,0.0246048
1012,3,-0.0012207,0.0193024
1012,4,-0.00522614,-0.0100327
1012,5,-0.0123978,-0.0409317
1012,6,-0.00915527,-0.0289536
1012,7,0.00988007,0.0111389
1012,8,0.0296402,0.0379181
1012,9,0.0337982,0.0457001
1013,0,0.0301361,0.0351334
1013,1,0.0307083,0.0193405
1013,2,0.0305939,0.00499725
1013,3,0.0192261,-0.017395
1013,4,0.00556946,-0.0525665
1013,5,0.00190735,-0.0850296
1013,6,0.00312805,-0.0955963
1013,7,0.00190735,-0.0769043
1013,8,-0.00255585,-0.0462723
1013,9,-0.00480652,-0.0576019
1014,0,-0.0115204,-0.0807953
1014,1,-0.0153732,-0.0562286
1014,2,-0.0160217,0.00766754
1014,3,-0.00835419,0.0508499
1014,4,0.000839233,0.0531769
1014,5,0.00846863,0.0272369
1014,6,0.0147629,-0.00766754
1014,7,0.0157928,-0.0161362
1014,8,0.00957489,0.00221252
1014,9,-3.8147e-05,0.0146484
1015,0,-0.0102615,0.0220871
1015,1,-0.0159454,0.0394058
1015,2,-0.0162506,0.056572
1015,3,-0.0217056,0.0567245
1015,4,-0.0241852,0.0489807
1015,5,-0.0191116,0.0342941
1015,6,-0.0119781,0.00377655
1015,7,-0.00312805,-0.0193405
1015,8,0.00911713,-0.00282288
1015,9,0.0164795,0.0454712
1016,0,0.0149918,0.0817108
1016,1,0.0157166,0.0839233
1016,2,0.0178146,0.0552368
1016,3,0.0139999,0.00579834
1016,4,0.001297,-0.0427246
1016,5,-0.0131607,-0.0393677
1016,6,-0.0213242,0.0172043
1016,7,-0.0204849,0.0518036
1016,8,-0.0228882,0.0611496
1016,9,-0.033226,0.0694656
1017,0,-0.0334167,0.04879
1017,1,-0.0162125,-0.0261307
1017,2,0.000915527,-0.119781
1017,3,0.00728607,-0.152245
1017,4,0.0107193,-0.112305
1017,5,0.0188446,-0.0597382
1017,6,0.0249481,-0.0154114
1017,7,0.0157166,0.03582
1017,8,-0.0087738,0.0819016
1017,9,-0.0365067,0.0957489
1018,0,-0.0533676,0.0707245
1018,1,-0.0424957,0.0411987
1018,2,-0.0136185,0.0131226
1018,3,0.013504,-0.0177765
1018,4,0.0270081,-0.0494766
1018,5,0.0302124,-0.0808334
1018,6,0.0241852,-0.0959778
1018,7,0.0178146,-0.079689
1018,8,0.0234604,-0.0568771
1018,9,0.0386429,-0.0425339
1019,0,0.0463867,-0.0308228
1019,1,0.0415039,-0.00198364
1019,2,0.0369263,0.0468063
1019,3,0.0337601,0.0614548
1019,4,0.0291061,0.011673
1019,5,0.0249481,-0.0931931
1019,6,0.0106049,-0.156822
1019,7,-0.0154877,-0.0785828
1019,8,-0.0414658,0.0503159
1019,9,-0.0525665,0.119743
1020,0,-0.0609207,0.111961
1020,1,-0.0610733,0.0725937
1020,2,-0.0488281,0.0466156
1020,3,-0.024147,0.0270462
1020,4,-0.00267029,-0.0188446
1020,5,0.0117874,-0.0882339
1020,6,0.0240326,-0.132523
1020,7,0.0311279,-0.114594
1020,8,0.0285339,-0.0372696
1020,9,0.0182724,0.0511932
1021,0,0.00465393,0.0894928
1021,1,-0.00846863,0.0695419
1021,2,-0.0217819,0.0465393
1021,3,-0.0258255,0.0670624
1021,4,-0.0287628,0.0891495
1021,5,-0.0256729,0.0662994
1021,6,-0.0202179,0.0170517
1021,7,-0.0136185,-0.0152206
1021,8,-0.0125504,-0.0109863
1021,9,-0.0229263,0.00926971
1022,0,-0.0355148,0.00720978
1022,1,-0.038414,-0.00152588
1022,2,-0.0202179,-0.00415802
1022,3,0.0114822,-0.0174713
1022,4,0.0476074,-0.0407028
1022,5,0.0768661,-0.0632477
1022,6,0.0902176,-0.0740433
1022,7,0.0844955,-0.106583
1022,8,0.0649261,-0.118561
1022,9,0.0377274,-0.0422287
1023,0,0.00610352,0.0419235
1023,1,-0.00881195,0.0526428
1023,2,-0.00968933,0.0396347
1023,3,-0.00736237,0.0478363
1023,4,-0.00610352,0.055275
1023,5,-0.00495911,0.0408173
1023,6,-0.00240326,0.0180054
1023,7,0.00995636,0.00102997
1023,8,0.0276184,0.0044632
1023,9,0.0245285,0.0355911
1024,0,-0.00911713,0.0754547
1024,1,-0.0488663,0.111656
1024,2,-0.054512,0.125313
1024,3,-0.0380325,0.0958633
1024,4,-0.0153351,0.0395584
1024,5,-0.00816345,-0.0125885
1024,6,-0.0110626,-0.0365448
1024,7,-0.0104904,-0.0370026
1024,8,-0.0113297,-0.0252151
1024,9,-0.0196075,-0.0188828
1025,0,-0.0304413,-0.0237274
1025,1,-0.034256,-0.0288773
1025,2,-0.026741,-0.0278091
1025,3,-0.0160599,-0.0056839
1025,4,-0.0113678,0.0367737
1025,5,-0.013504,0.0409698
1025,6,-0.0151062,-0.0114059
1025,7,-0.0183105,-0.0649261
1025,8,-0.0162888,-0.0936508
1025,9,-0.0101852,-0.0771713
1026,0,-0.00656128,-0.0437164
1026,1,-0.00415802,-0.0317383
1026,2,-0.00152588,-0.00682831
1026,3,0.00614166,0.0317764
1026,4,0.0245667,0.0189209
1026,5,0.0462341,-0.0252914
1026,6,0.0616074,-0.019722
1026,7,0.0614166,0.0210571
1026,8,0.0521851,0.0229263
1026,9,0.0388718,-0.0208664
1027,0,0.0260162,-0.0740814
1027,1,0.0131607,-0.116844
1027,2,0.00274658,-0.113449
1027,3,-0.00740051,-0.0613022
1027,4,-0.0133133,-0.0347519
1027,5,-0.00816345,-0.0283051
1027,6,0.00152588,0.030899
1027,7,-0.000534058,0.0917435
1027,8,-0.00911713,0.08564
1027,9,0.00118256,0.0364685
1028,0,0.0252914,-0.00240326
1028,1,0.0325012,-0.0118637
1028,2,0.0191498,-0.0112152
1028,3,0.00881195,-0.0167465
1028,4,0.0181198,-0.0190353
1028,5,0.0422668,-0.00865936
1028,6,0.0569534,0.00488281
1028,7,0.0458908,0.00621796
1028,8,0.0265121,0.00717163
1028,9,0.00991821,0.0144196
1029,0,-0.014801,0.0284576
1029,1,-0.0419235,0.0373459
1029,2,-0.0518799,0.0301743
1029,3,-0.0500488,0.00865936
1029,4,-0.0450516,-0.00457764
1029,5,-0.0384521,0.0163651
1029,6,-0.034256,0.0517654
1029,7,-0.0346756,0.0605011
1029,8,-0.0369644,0.0422287
1029,9,-0.0341034,0.0373077
1030,0,-0.027771,0.04673
1030,1,-0.0214767,0.0519562
1030,2,-0.0148773,0.0495529
1030,3,-0.0106049,0.0323868
1030,4,-0.00354767,-0.0118256
1030,5,-0.0037384,-0.064621
1030,6,-0.00801086,-0.0639725
1030,7,-0.00904083,-0.0154495
1030,8,-0.0115585,0.0130463
1030,9,-0.0146484,-0.00679016
1031,0,-0.0167465,-0.0450134
1031,1,-0.0139236,-0.066452
1031,2,-0.00175476,-0.0564575
1031,3,0.00106812,-0.0123215
1031,4,-0.01194,0.0782394
1031,5,-0.0151443,0.167923
1031,6,-0.000114441,0.170479
1031,7,0.0196457,0.0592804
1031,8,0.0365067,-0.0928497
1031,9,0.0481415,-0.139313
1032,0,0.0427628,-0.055809
1032,1,0.0231552,0.025177
1032,2,0.00713348,0.0229263
1032,3,0.00629425,-0.00297546
1032,4,0.0157928,0.00759125
1032,5,0.0236511,0.0225067
1032,6,0.0304031,-0.000114441
1032,7,0.0379562,-0.0462723
1032,8,0.038414,-0.0788498
1032,9,0.0293732,-0.0841904
1033,0,0.0153732,-0.0806046
1033,1,0.00167847,-0.0609207
1033,2,-0.0115967,-0.0136948
1033,3,-0.0284958,0.03479
1033,4,-0.042038,0.0635147
1033,5,-0.0435257,0.0493622
1033,6,-0.0419998,-0.0382996
1033,7,-0.0437164,-0.163879
1033,8,-0.0412369,-0.210762
1033,9,-0.0259018,-0.0898743
1034,0,-0.0159836,0.119667
1034,1,-0.0166321,0.236092
1034,2,-0.00747681,0.170059
1034,3,0.00797272,0.0128174
1034,4,0.0156021,-0.0592041
1034,5,0.0235748,-0.00442505
1034,6,0.0323868,0.0479507
1034,7,0.0454712,0.0434875
1034,8,0.0579834,0.0308228
1034,9,0.0577927,0.0305557
1035,0,0.0467682,0.01297
1035,1,0.0436783,-0.0198746
1035,2,0.0516891,-0.0484848
1035,3,0.0482178,-0.0509644
1035,4,0.0274277,-0.0283813
1035,5,0.0107956,-0.01091
1035,6,0.0087738,-0.017128
1035,7,-0.00293732,-0.0354385
1035,8,-0.0256348,-0.0397491
1035,9,-0.0376511,-0.0204849
1036,0,-0.0331879,0.001297
1036,1,-0.0310898,-0.00473022
1036,2,-0.0289917,-0.0292206
1036,3,-0.0273895,-0.0478745
1036,4,-0.0325775,-0.0439835
1036,5,-0.0369644,-0.0136185
1036,6,-0.0349426,0.0225067
1036,7,-0.0307465,0.0390625
1036,8,-0.0259018,0.0400925
1036,9,-0.0194168,0.026474
1037,0,-0.0119019,0.0019455
1037,1,-0.0113297,-0.00453949
1037,2,-0.0150299,0.0137329
1037,3,-0.0134659,0.0330734
1037,4,-0.0120163,0.0409698
1037,5,-0.0102615,0.0416565
1037,6,-0.0107956,0.0354385
1037,7,-0.00576019,0.0198746
1037,8,-0.000839233,0.00556946
1037,9,0.00141144,-0.00545502
1038,0,-0.00339508,-0.0143051
1038,1,-0.00614166,-0.022049
1038,2,-0.010376,-0.0193024
1038,3,-0.016861,-0.0110245
1038,4,-0.0166702,-0.0131607
1038,5,-0.0111389,-0.0166321
1038,6,-0.00545502,-0.0128937
1038,7,0.00202179,0.0139999
1038,8,0.0151825,0.0952911
1038,9,0.0283813,0.179939
1039,0,0.0317764,0.175705
1039,1,0.0302887,0.0845718
1039,2,0.0263977,-0.0558472
1039,3,0.0120163,-0.174484
1039,4,-0.0188446,-0.204887
1039,5,-0.0416565,-0.143547
1039,6,-0.0345993,-0.0494766
1039,7,-0.00423431,0.00717163
1039,8,0.0319672,0.00289917
1039,9,0.0461578,-0.00312805
1040,0,0.0329971,0.0165558
1040,1,0.0210953,0.00705719
1040,2,0.0225067,-0.0323868
1040,3,0.0257111,-0.0354004
1040,4,0.0269318,0.0235748
1040,5,0.0185776,0.0640488
1040,6,0.0101852,0.0334549
1040,7,0.0130463,-0.00629425
1040,8,0.0283813,-0.00507355
1040,9,0.035553,0.00762939
1041,0,0.0281525,-0.0120544
1041,1,0.0147629,-0.0437546
1041,2,0.000648499,-0.045433
1041,3,-0.0159454,-0.001297
1041,4,-0.0288391,0.053215
1041,5,-0.0335312,0.0671768
1041,6,-0.0262833,0.0393295
1041,7,-0.0191498,0.0063324
1041,8,-0.0190735,0.0087738
1041,9,-0.0213623,0.0333786
1042,0,-0.0296402,0.0426865
1042,1,-0.0340271,0.0437164
1042,2,-0.032196,0.0403976
1042,3,-0.0256729,0.0274658
1042,4,-0.0256348,0.0056076
1042,5,-0.0349045,-0.0200653
1042,6,-0.0409698,-0.0324249
1042,7,-0.037117,-0.0395966
1042,8,-0.0244904,-0.0527954
1042,9,-0.00995636,-0.0443649
1043,0,0.00343323,0.00904083
1043,1,0.020256,0.0625992
1043,2,0.0514984,0.0625229
1043,3,0.081749,0.0233841
1043,4,0.0952911,7.62939e-05
1043,5,0.0915909,-0.0130463
1043,6,0.0745773,-0.0359344
1043,7,0.0542831,-0.0597763
1043,8,0.0423431,-0.0608444
1043,9,0.0491714,-0.0173187
1044,0,0.0656891,0.0576401
1044,1,0.0698471,0.0902176
1044,2,0.0362015,0.0411987
1044,3,-0.0103378,-0.0272751
1044,4,-0.0389862,-0.0481033
1044,5,-0.0449753,-0.0360489
1044,6,-0.0431824,-0.0307083
1044,7,-0.0430298,-0.0185013
1044,8,-0.0445938,0.00125885
1044,9,-0.0408554,0.0124741
1045,0,-0.0305557,0.0177383
1045,1,-0.0292206,0.016098
1045,2,-0.0392532,0.00808716
1045,3,-0.0498962,0.00354767
1045,4,-0.0576782,0.0167465
1045,5,-0.0563431,0.0357819
1045,6,-0.050621,0.0327682
1045,7,-0.0513458,-0.0131989
1045,8,-0.0551987,-0.114365
1045,9,-0.0488281,-0.229836
1046,0,-0.0330734,-0.258217
1046,1,-0.0153732,-0.155716
1046,2,0.00366211,0.0131607
1046,3,0.0312042,0.139008
1046,4,0.0667572,0.165863
1046,5,0.0952148,0.139961
1046,6,0.102501,0.118866
1046,7,0.0899506,0.105362
1046,8,0.0681686,0.0871658
1046,9,0.0428391,0.0572968
1047,0,0.0120163,0.0069809
1047,1,-0.0108719,-0.0460815
1047,2,-0.0148773,-0.0849915
1047,3,-0.0127792,-0.105171
1047,4,-0.0177765,-0.0736237
1047,5,-0.0194931,0.014534
1047,6,-0.0109863,0.0727463
1047,7,0.00102997,0.0476074
1047,8,0.00267029,0.0108719
1047,9,-0.0182343,0.0263214
1048,0,-0.0467682,0.0579834
1048,1,-0.0493622,0.0312424
1048,2,-0.0236511,-0.0600433
1048,3,-0.00587463,-0.148659
1048,4,-0.00808716,-0.166473
1048,5,-0.0106812,-0.0928879
1048,6,-0.0123215,0.0305176
1048,7,-0.0162506,0.120239
1048,8,-0.0171661,0.127525
1048,9,-0.0123215,0.0790024
1049,0,-0.0062561,0.024147
1049,1,-0.000839233,-0.0166321
1049,2,0.00202179,-0.0260162
1049,3,0.00602722,-0.00480652
1049,4,0.0108337,0.0122452
1049,5,0.015831,0.0119019
1049,6,0.0149536,0.00213623
1049,7,0.00679016,-0.00423431
1049,8,-3.8147e-05,-0.00591278
1049,9,0.00202179,-0.0183105
1050,0,0.00358582,-0.0430679
1050,1,0.00362396,-0.0503159
1050,2,0.0142288,-0.0243378
1050,3,0.0246429,0.00812531
1050,4,0.0310516,0.0160599
1050,5,0.0258636,-0.000839233
1050,6,0.0138092,-0.0287247
1050,7,0.00988007,-0.0353241
1050,8,0.0122833,0.0183868
1050,9,0.0128555,0.074501
1051,0,0.00770569,0.0698853
1051,1,0.000114441,0.0250244
1051,2,-0.0104904,-0.0194168
1051,3,-0.0183105,-0.0374603
1051,4,-0.0152588,-0.02285
1051,5,-0.00392914,-0.0161743
1051,6,0.00404358,-0.0137329
1051,7,-0.00339508,0.0069046
1051,8,-0.0124359,0.020256
1051,9,-0.00743866,0.0110245
1052,0,0.0106812,-0.00904083
1052,1,0.0348663,-0.0106812
1052,2,0.0491333,0.0291824
1052,3,0.0473785,0.0789642
1052,4,0.0413895,0.0736237
1052,5,0.0405502,0.0247192
1052,6,0.0415039,-0.0220871
1052,7,0.029335,-0.0444794
1052,8,0.0167465,-0.0517273
1052,9,0.00751495,-0.0468826
1053,0,-0.00228882,-0.0333786
1053,1,-0.017128,-0.0274277
1053,2,-0.033493,-0.025444
1053,3,-0.0531769,-0.0265884
1053,4,-0.0740433,-0.0202942
1053,5,-0.0795364,-0.00495911
1053,6,-0.0662231,0.018692
1053,7,-0.0485611,0.0471878
1053,8,-0.0350189,0.064621
1053,9,-0.0256729,0.0460052
1054,0,-0.0166321,0.00537872
1054,1,-0.00843048,-0.02491
1054,2,0.00278473,-0.0412369
1054,3,0.0069809,-0.0391006
1054,4,0.00427246,-0.0136948
1054,5,-0.00572205,0.0279236
1054,6,-0.0203323,0.0401688
1054,7,-0.0198746,0.00167847
1054,8,-0.00358582,-0.0426102
1054,9,0.0124359,-0.0360107
1055,0,0.013237,0.00652313
1055,1,0.00686646,0.0311661
1055,2,0.00534058,0.0292206
1055,3,0.00785828,0.027771
1055,4,0.00499725,0.0311279
1055,5,-0.00530243,0.0278473
1055,6,-0.0133896,0.0214005
1055,7,-0.0185776,0.00774384
1055,8,-0.0233078,0.00583649
1055,9,-0.0222015,0.000648499
1056,0,-0.0118256,-0.0289917
1056,1,7.62939e-05,-0.0171661
1056,2,0.0143433,0.0440216
1056,3,0.0182724,0.0320053
1056,4,0.0208282,-0.0614548
1056,5,0.0248337,-0.125198
1056,6,0.0289536,-0.111008
1056,7,0.0292206,-0.0569916
1056,8,0.029068,-0.00270844
1056,9,0.0317764,0.0357819
1057,0,0.0315857,0.050621
1057,1,0.0275803,0.0203323
1057,2,0.0304031,-0.031662
1057,3,0.033493,-0.0579071
1057,4,0.0334167,-0.0559235
1057,5,0.0214386,-0.030098
1057,6,-0.00476837,0.0109482
1057,7,-0.0292206,0.0216675
1057,8,-0.0385666,0.0122452
1057,9,-0.0303268,0.0339127
1058,0,-0.0196075,0.0675583
1058,1,-0.0105667,0.0798416
1058,2,0.000762939,0.0782394
1058,3,0.0172043,0.0699615
1058,4,0.0232697,0.0524902
1058,5,0.0162125,0.030632
1058,6,0.00301361,0.0063324
1058,7,-0.00377655,-0.0128174
1058,8,0.00370026,-0.0256729
1058,9,0.01297,-0.0479507
1059,0,0.00732422,-0.0684357
1059,1,-0.0038147,-0.0435257
1059,2,-0.00389099,0.0112534
1059,3,0.00888824,0.0380325
1059,4,0.0191498,0.0306702
1059,5,0.010376,0.00652313
1059,6,-0.011673,-0.0222397
1059,7,-0.0272751,-0.0340652
1059,8,-0.0358582,-0.018425
1059,9,-0.0389481,-0.0156403
1060,0,-0.0348663,0.00213623
1060,1,-0.0219345,0.0831985
1060,2,-0.00511169,0.150337
1060,3,0.00301361,0.102272
1060,4,0.00488281,-0.0382614
1060,5,-0.00385284,-0.142021
1060,6,-0.0131607,-0.112953
1060,7,-0.0147247,-0.0164032
1060,8,-0.00762939,0.0330734
1060,9,-0.00614166,0.0283432
1061,0,-0.0217438,0.013504
1061,1,-0.0366592,0.00736237
1061,2,-0.03479,0.000343323
1061,3,-0.0198746,-0.0130463
1061,4,-0.0109482,-0.0379562
1061,5,-0.00713348,-0.0470352
1061,6,0.00087738,-0.0240707
1061,7,0.0217056,0.00911713
1061,8,0.050087,0.024147
1061,9,0.0670242,0.0123978
1062,0,0.0632477,-0.0139236
1062,1,0.041008,-0.0216293
1062,2,0.0262833,-0.0215149
1062,3,0.017128,-0.0284576
1062,4,0.00404358,-0.0244141
1062,5,-0.0103378,-0.00972748
1062,6,-0.0185394,-0.0232315
1062,7,-0.0156403,-0.0480652
1062,8,-0.0131989,-0.0364304
1062,9,-0.0186539,-0.02491
1063,0,-0.0300598,-0.0291824
1063,1,-0.0359726,-0.0245285
1063,2,-0.0293732,0.00671387
1063,3,-0.0154114,0.0559998
1063,4,0.001297,0.0855255
1063,5,0.0106812,0.0771713
1063,6,0.0082016,0.0518036
1063,7,0.00148773,0.0304413
1063,8,0.00514984,0.019989
1063,9,0.0235748,0.0221634
1064,0,0.0313568,0.0209427
1064,1,0.0188065,0.00785828
1064,2,0.00408173,-0.0122833
1064,3,0.00350952,-0.0201416
1064,4,0.00904083,-0.0152588
1064,5,0.00366211,-0.0123596
1064,6,-0.0105667,-0.0204468
